Wavelength (nm),N2 Baseline,"DCP (Saturated, 5 nm)","DCP (Saturated, 10 nm)","DCP (Saturated, 15 nm)","DCP (Bottom, 5 nm)","DCP (Bottom, 10 nm)","DCP (Bottom, 15 nm)","DCP (Middle, 5 nm)","DCP (Middle, 10 nm)","DCM (Middle, 15 nm)","DCP (Top, 5 nm)","DCP (Top, 10 nm)","DCP (Top, 15 nm)","DMMP (Saturated, 5 nm)","DMMP (Saturated, 10 nm)","DMMP (Saturated, 15 nm)","DMMP (Bottom, 5 nm)","DMMP (Bottom, 10 nm)","DMMP (Bottom, 15 nm)","DMMP (Middle, 5 nm)","DMMP (Middle, 10 nm)","DMMP (Middle, 15 nm)","DMMP (Top, 5 nm)","DMMP (Top, 10 nm)","DMMP (Top, 15 nm)","EtOH (Saturated, 5 nm)","EtOH (Saturated, 10 nm)","EtOH (Saturated, 15 nm)","EtOH (Bottom, 5 nm)","EtOH (Bottom, 10 nm)","EtOH (Bottom, 15 nm)","EtOH (Middle, 5 nm)","EtOH (Middle, 10 nm)","EtOH (Middle, 15 nm)","EtOH (Top, 5 nm)","EtOH (Top, 10 nmm)","EtOH (Top, 15 nm)","MeOH (Saturated, 5 nm)","MeOH (Saturated, 10 nm)","MeOH (Saturated, 15 nm)","MeOH (Bottom, 5 nm)","MeOH (Bottom, 10 nm)","MeOH (Bottom, 15 nm)","MeOH (Middle, 5 nm)","MeOH (Middle, 10 nm)","MeOH (Middle, 15 nm)","MeOH (Top, 5 nm)","MeOH (Top, 10 nm)","MeOH (Top, 15 nm)","Water (Saturated, 5 nm)","Water (Saturated, 10 nm)","Water (Saturated, 15 nm)","Water (Bottom, 5 nm)","Water (Bottom, 10 nm)","Water (Bottom, 15 nm)","Water (Middle, 5 nm)","Water (Middle, 10 nm)","Water (Middle, 15 nm)","Water (Top, 5 nm)","Water (Top, 10 nm)","Water (Top, 15 nm)"
840.7,0,-0.621913604,-0.62798756,-0.661290748,-0.560763124,-0.567570803,-0.561329409,-0.580405722,-0.617507061,-0.643533151,-0.561652169,-0.5701773,-0.576494877,-0.621286003,-0.624322002,-0.653442915,-0.569312083,-0.575244212,-0.570901684,-0.58076797,-0.614552662,-0.638362783,-0.566856454,-0.575456248,-0.580530029,-0.461045868,-0.45374621,-0.491333344,-0.373084945,-0.378460895,-0.366209514,-0.371284502,-0.417116272,-0.488361886,-0.363975551,-0.376244807,-0.414716259,-0.492482506,-0.46210633,-0.4905563,-0.412898717,-0.418396537,-0.404292574,-0.417671097,-0.460682486,-0.488079111,-0.404871611,-0.417654778,-0.414677588,-0.492603863,-0.455157859,-0.491633916,-0.405278472,-0.410889363,-0.404270251,-0.409946294,-0.453833169,-0.48922071,-0.409946294,-0.410082765,-0.414823559
840.8,0,-0.620819251,-0.62684053,-0.660215408,-0.559701567,-0.566561219,-0.560322677,-0.57932371,-0.616516695,-0.642583247,-0.560388417,-0.568840623,-0.57507202,-0.620233553,-0.623201931,-0.652365304,-0.568312175,-0.574273723,-0.569938293,-0.5797334,-0.613594204,-0.63744408,-0.565671863,-0.574196233,-0.579194505,-0.459663637,-0.452250257,-0.489899764,-0.371742431,-0.377162451,-0.36488895,-0.369935507,-0.415857351,-0.487197789,-0.362391741,-0.37459799,-0.413121886,-0.491201761,-0.460745015,-0.489203046,-0.411662743,-0.417208045,-0.403077103,-0.416378572,-0.459492519,-0.48690899,-0.403442243,-0.416158656,-0.413080794,-0.491315451,-0.453767184,-0.490284956,-0.404037537,-0.409682555,-0.403051786,-0.408658842,-0.452639173,-0.488059362,-0.408658842,-0.408570321,-0.413234124
840.9,0,-0.619688992,-0.625678733,-0.65912376,-0.558624766,-0.565528133,-0.559315377,-0.578234309,-0.615503662,-0.641629382,-0.559105586,-0.567470553,-0.573621237,-0.619162813,-0.622079311,-0.651277702,-0.567285922,-0.573285661,-0.568945389,-0.578681556,-0.612617085,-0.636516677,-0.564459219,-0.572918402,-0.577819283,-0.458256675,-0.450753582,-0.488405655,-0.370377349,-0.375842577,-0.363539144,-0.368564261,-0.414594816,-0.486019792,-0.360796094,-0.372936037,-0.411493364,-0.489870794,-0.459353225,-0.487824535,-0.410398003,-0.415987281,-0.401835348,-0.415080371,-0.458274077,-0.485735345,-0.401958694,-0.414651491,-0.411456514,-0.490008996,-0.452360089,-0.488914032,-0.402744289,-0.40843953,-0.401802644,-0.407327063,-0.451401401,-0.486877498,-0.407327063,-0.407032386,-0.411600488
841,0,-0.618571753,-0.624526955,-0.65803302,-0.557553776,-0.564503327,-0.558308561,-0.577140404,-0.61450627,-0.640679455,-0.557830924,-0.566131143,-0.572178894,-0.618093238,-0.620943096,-0.65020131,-0.566262375,-0.572303099,-0.567978438,-0.577632273,-0.611651465,-0.635582236,-0.563250066,-0.571641373,-0.576472064,-0.456876208,-0.449239336,-0.486953925,-0.369026909,-0.374535352,-0.362206676,-0.367201583,-0.413337152,-0.48485371,-0.359202648,-0.371293512,-0.409887333,-0.488578797,-0.457971382,-0.486465627,-0.409147756,-0.414772592,-0.400608926,-0.413784046,-0.457061835,-0.484563718,-0.400491933,-0.413134453,-0.409848813,-0.488690958,-0.450965766,-0.487550582,-0.401480097,-0.407221728,-0.400575391,-0.40601493,-0.450188833,-0.485720484,-0.40601493,-0.405494986,-0.409987945
841.1,0,-0.617454944,-0.623348832,-0.656938338,-0.556489806,-0.563469512,-0.557283355,-0.576053329,-0.613498574,-0.639722167,-0.556555299,-0.564768164,-0.570727788,-0.617032865,-0.619807122,-0.649105318,-0.565247454,-0.571318331,-0.567002757,-0.576599856,-0.610683288,-0.634659557,-0.562039266,-0.570370591,-0.575113864,-0.455479179,-0.447729545,-0.485461839,-0.367664065,-0.373219388,-0.360860884,-0.365833276,-0.412072312,-0.483679292,-0.357598481,-0.369644529,-0.408252085,-0.487263712,-0.456592684,-0.485093553,-0.407898841,-0.413565181,-0.399362282,-0.412487236,-0.455856599,-0.483391636,-0.399042123,-0.411629643,-0.408220227,-0.48737991,-0.449574226,-0.486180046,-0.400204516,-0.405994231,-0.399338953,-0.404720314,-0.448972237,-0.484543248,-0.404720314,-0.403965031,-0.408373846
841.2,0,-0.616317863,-0.622180488,-0.655836818,-0.555421637,-0.562434944,-0.55627124,-0.574969737,-0.61248558,-0.638761429,-0.555249132,-0.563406674,-0.569277501,-0.615953486,-0.618687549,-0.648016274,-0.564220203,-0.570326902,-0.566015261,-0.575552305,-0.609706239,-0.633730295,-0.560832683,-0.569090989,-0.573758047,-0.454075356,-0.446199625,-0.483978743,-0.366296457,-0.371901884,-0.35952464,-0.364468094,-0.410800472,-0.482490004,-0.355998887,-0.367973213,-0.406634387,-0.485930752,-0.455193429,-0.483707984,-0.406629196,-0.412344395,-0.398117445,-0.411179524,-0.454640855,-0.482196593,-0.397559554,-0.410111881,-0.406605842,-0.486056355,-0.448161401,-0.484800633,-0.398933425,-0.404759599,-0.39809655,-0.403394702,-0.447740445,-0.483358352,-0.403394702,-0.402436936,-0.406746905
841.3,0,-0.615196327,-0.62101443,-0.654730605,-0.55433279,-0.561404676,-0.555247697,-0.573864197,-0.611476499,-0.637801213,-0.553977314,-0.5620484,-0.567826242,-0.614886803,-0.617556035,-0.646911471,-0.563196508,-0.569335179,-0.565029744,-0.574500492,-0.608734996,-0.632797827,-0.559613581,-0.567810622,-0.572391373,-0.452672585,-0.444682948,-0.48248763,-0.364932019,-0.37057836,-0.358171619,-0.36308692,-0.409529832,-0.481308257,-0.354389164,-0.366315357,-0.405002664,-0.48459601,-0.453804636,-0.482322335,-0.405361987,-0.411125953,-0.396878477,-0.409874698,-0.453429614,-0.481017755,-0.396090003,-0.408590113,-0.404968937,-0.484743364,-0.446741293,-0.483429142,-0.397646276,-0.403534835,-0.396848383,-0.402077613,-0.446509346,-0.482177103,-0.402077613,-0.400884943,-0.405105791
841.4,0,-0.614061495,-0.6198341,-0.653612763,-0.553256531,-0.560365488,-0.554228337,-0.572770722,-0.610467756,-0.636843428,-0.552692762,-0.560683909,-0.566369542,-0.61380668,-0.616409828,-0.645819696,-0.562169319,-0.568348097,-0.564052307,-0.573433307,-0.607762051,-0.631873175,-0.558412728,-0.56653472,-0.571031064,-0.451270935,-0.443151513,-0.480992384,-0.363580492,-0.369253817,-0.356821198,-0.361706484,-0.408266508,-0.480131827,-0.35278163,-0.364655017,-0.403382174,-0.483285532,-0.452412554,-0.480944183,-0.404097633,-0.409905802,-0.39563319,-0.40856788,-0.452216346,-0.479837955,-0.394614896,-0.407068128,-0.403345527,-0.48341849,-0.445322862,-0.482030654,-0.396361984,-0.402285514,-0.395600027,-0.400754484,-0.445281708,-0.481001264,-0.400754484,-0.399353371,-0.403473644
841.5,0,-0.612922482,-0.618657508,-0.652510972,-0.552169399,-0.559330341,-0.553206263,-0.571674564,-0.609446471,-0.635882816,-0.551401438,-0.559321961,-0.564918307,-0.612731259,-0.615259844,-0.644710964,-0.561143502,-0.567350895,-0.563059561,-0.5724006,-0.606775975,-0.630932981,-0.557187932,-0.565240894,-0.569658843,-0.44985789,-0.441639941,-0.479499934,-0.362201946,-0.36793829,-0.355461595,-0.360323919,-0.406985967,-0.478937549,-0.351174685,-0.362990887,-0.401745729,-0.481963284,-0.451007753,-0.47955254,-0.402826098,-0.408676987,-0.394381344,-0.407268587,-0.450994517,-0.478648365,-0.393150582,-0.4055467,-0.401721781,-0.482088161,-0.443917975,-0.48065206,-0.395090722,-0.401059725,-0.394355693,-0.399436541,-0.444063653,-0.479813069,-0.399436541,-0.397801923,-0.401848039
841.6,0,-0.611784799,-0.617487996,-0.651404625,-0.551096202,-0.55828679,-0.552174364,-0.570577682,-0.608430564,-0.634923614,-0.550113574,-0.557955589,-0.563457626,-0.61166295,-0.61411652,-0.643606013,-0.560117828,-0.566361127,-0.562079252,-0.571347146,-0.605801136,-0.629999813,-0.555972551,-0.563961793,-0.568300251,-0.44843469,-0.440103189,-0.478005151,-0.360843102,-0.366603677,-0.354102429,-0.358959843,-0.405719157,-0.477748043,-0.349563294,-0.361315963,-0.400110488,-0.480634045,-0.449609157,-0.478157198,-0.401548442,-0.407452412,-0.393127975,-0.405943953,-0.449779474,-0.477454967,-0.391668906,-0.404021902,-0.400076593,-0.480753831,-0.44249528,-0.479247198,-0.393795587,-0.399807986,-0.39310044,-0.398101516,-0.442826234,-0.478625267,-0.398101516,-0.396260421,-0.400199075
841.7,0,-0.610635469,-0.616289142,-0.650280962,-0.550003119,-0.557247038,-0.551141761,-0.569474874,-0.607410614,-0.633947929,-0.548807351,-0.556574277,-0.561988195,-0.610566625,-0.612975296,-0.64248664,-0.559086655,-0.565357409,-0.561079126,-0.570298966,-0.60480829,-0.629059292,-0.554746541,-0.562667962,-0.566922813,-0.447009629,-0.43854431,-0.47648688,-0.359457841,-0.36527505,-0.352746811,-0.357565583,-0.40443894,-0.476554976,-0.347942112,-0.359641734,-0.398468308,-0.479294622,-0.448184557,-0.476750278,-0.400265027,-0.4062203,-0.391858336,-0.404628833,-0.448548792,-0.476258383,-0.390165142,-0.402475222,-0.398434833,-0.479400404,-0.44105122,-0.477843815,-0.39249784,-0.398556807,-0.391839028,-0.396778524,-0.441577559,-0.477435646,-0.396778524,-0.39471111,-0.398554071
841.8,0,-0.609504825,-0.615101116,-0.6491419,-0.548909775,-0.556206025,-0.550119147,-0.568370839,-0.606394322,-0.632971036,-0.547514258,-0.555211554,-0.560525691,-0.609482252,-0.61181269,-0.641370929,-0.558050016,-0.564360658,-0.560089106,-0.569229713,-0.60383506,-0.628111291,-0.55352726,-0.561378406,-0.5655497,-0.445601016,-0.437006719,-0.474971,-0.358087364,-0.363941413,-0.351382332,-0.35616682,-0.403158702,-0.47537014,-0.346310567,-0.357971372,-0.39683062,-0.477953402,-0.446782516,-0.475346647,-0.398989722,-0.404971563,-0.39061404,-0.403315594,-0.44731062,-0.47506725,-0.388682446,-0.400947154,-0.396798261,-0.47806504,-0.439631436,-0.476448709,-0.391200442,-0.397316403,-0.390586443,-0.395447362,-0.440350059,-0.476241036,-0.395447362,-0.393159308,-0.396923143
841.9,0,-0.608348116,-0.613912258,-0.648011047,-0.547827901,-0.555161637,-0.549077724,-0.567254876,-0.605372441,-0.632014679,-0.546212676,-0.553835705,-0.559055666,-0.608402402,-0.61065741,-0.64025404,-0.557015974,-0.563349937,-0.559087932,-0.568171474,-0.602843994,-0.627176372,-0.552292445,-0.560078194,-0.56416795,-0.44415676,-0.43546,-0.473443932,-0.356696728,-0.362608586,-0.350010303,-0.354792624,-0.401872786,-0.474166219,-0.344691766,-0.35628927,-0.395184306,-0.476597557,-0.445359357,-0.473937995,-0.397705234,-0.40374201,-0.389346906,-0.40199456,-0.446092922,-0.47387146,-0.387196005,-0.399412891,-0.395158771,-0.476730802,-0.438190735,-0.475042539,-0.389921253,-0.396062842,-0.389328099,-0.394110627,-0.439115566,-0.475050616,-0.394110627,-0.391606296,-0.395270662
842,0,-0.607205185,-0.612713899,-0.646886397,-0.546734931,-0.554112291,-0.548046023,-0.566156688,-0.604350557,-0.631038019,-0.544922195,-0.552451312,-0.557584771,-0.607314096,-0.609507492,-0.639138425,-0.555971689,-0.562354373,-0.558095682,-0.567113239,-0.60186298,-0.626235351,-0.551075943,-0.558798373,-0.562790112,-0.442725165,-0.433915892,-0.471932123,-0.355326564,-0.361263254,-0.348643163,-0.353404652,-0.400587895,-0.472970569,-0.34308202,-0.354609774,-0.393534247,-0.475274105,-0.443967665,-0.47252796,-0.396439995,-0.402512511,-0.388078253,-0.400679188,-0.444864239,-0.472668689,-0.38571734,-0.397876265,-0.393511721,-0.47539468,-0.436770647,-0.473630704,-0.388621457,-0.39481498,-0.388057478,-0.392781447,-0.437878932,-0.473853591,-0.392781447,-0.39004283,-0.393626136
842.1,0,-0.606053864,-0.611517856,-0.645742859,-0.545641081,-0.553064675,-0.54699358,-0.565051177,-0.603324775,-0.630065545,-0.543616564,-0.551069485,-0.556115792,-0.606205843,-0.608346796,-0.638002364,-0.554935452,-0.561339984,-0.557089594,-0.56604677,-0.600879874,-0.625280637,-0.549843299,-0.557486831,-0.561408056,-0.441303087,-0.432350989,-0.470405512,-0.353938739,-0.35993251,-0.347260127,-0.351998894,-0.39930468,-0.471765862,-0.341442992,-0.352919553,-0.391880324,-0.473914015,-0.44252868,-0.47109879,-0.395145817,-0.401263254,-0.386801097,-0.399349232,-0.443627224,-0.471470296,-0.384213893,-0.396331768,-0.391857549,-0.474024657,-0.435297648,-0.472196798,-0.387296885,-0.39354992,-0.386783533,-0.391442525,-0.436620511,-0.472648789,-0.391442525,-0.388475751,-0.391965302
842.2,0,-0.604890272,-0.610309708,-0.64459593,-0.544549151,-0.552008543,-0.545959413,-0.563931618,-0.602300449,-0.629091686,-0.542302497,-0.549689703,-0.55463611,-0.605132076,-0.607172016,-0.636870786,-0.553906335,-0.560334815,-0.556084786,-0.564981845,-0.599879883,-0.624336217,-0.548616671,-0.556196815,-0.560026103,-0.439851774,-0.430795075,-0.468852815,-0.352536171,-0.358572258,-0.345889913,-0.350623546,-0.398013212,-0.47055933,-0.339819533,-0.351226595,-0.390236415,-0.472538879,-0.441082918,-0.469676824,-0.393864847,-0.400026635,-0.385535735,-0.398026642,-0.44240001,-0.470264673,-0.382717966,-0.394785806,-0.390201476,-0.472660987,-0.433850387,-0.470786126,-0.386009976,-0.392299603,-0.385521871,-0.390119515,-0.435380905,-0.471453511,-0.390119515,-0.386919526,-0.390309993
842.3,0,-0.603730034,-0.609103569,-0.643447976,-0.543448851,-0.550948034,-0.544914501,-0.562830347,-0.601274632,-0.628106932,-0.541003957,-0.548300987,-0.553150755,-0.604019139,-0.60600078,-0.635735355,-0.552851075,-0.559321905,-0.555078648,-0.563930514,-0.598886443,-0.623376985,-0.547380364,-0.554893274,-0.558644519,-0.438407094,-0.429220977,-0.467335472,-0.351151526,-0.357239371,-0.344515831,-0.349227683,-0.396721548,-0.469352231,-0.338190351,-0.349535819,-0.38856519,-0.471198656,-0.439664738,-0.468245574,-0.392569651,-0.398777634,-0.384259164,-0.396702517,-0.441152048,-0.469055629,-0.381211082,-0.393240155,-0.388530741,-0.471310986,-0.43240762,-0.469358319,-0.384697179,-0.39103924,-0.384243727,-0.388766308,-0.43412573,-0.470248213,-0.388766308,-0.385343849,-0.388653022
842.4,0,-0.602563714,-0.607901604,-0.642299435,-0.542350389,-0.549897882,-0.54386357,-0.561707698,-0.600240554,-0.627133117,-0.539698552,-0.546918223,-0.551675535,-0.602923161,-0.604833218,-0.634601654,-0.551801496,-0.558323904,-0.554079398,-0.562864332,-0.597908803,-0.622450132,-0.546145374,-0.553599136,-0.557262894,-0.43697139,-0.427672403,-0.465783455,-0.349764379,-0.355889085,-0.343132958,-0.347822917,-0.395439753,-0.46814979,-0.336548751,-0.347860291,-0.386916041,-0.469838155,-0.438232851,-0.466826089,-0.391274145,-0.39753179,-0.382979438,-0.395368777,-0.439922809,-0.467854328,-0.37972002,-0.391702035,-0.386883035,-0.469948764,-0.430971916,-0.46793875,-0.383398629,-0.389785026,-0.382977835,-0.38742605,-0.432885621,-0.469039577,-0.38742605,-0.383781602,-0.386990695
842.5,0,-0.60139659,-0.606689631,-0.641141246,-0.541244297,-0.548834271,-0.542821843,-0.560592194,-0.599205058,-0.626143725,-0.538381271,-0.545519503,-0.550185525,-0.601814549,-0.603655399,-0.633455562,-0.550749867,-0.557306533,-0.553070178,-0.561798179,-0.596906383,-0.621488711,-0.544906754,-0.552288066,-0.5558671,-0.435525004,-0.426077158,-0.464244876,-0.348362467,-0.354542112,-0.341750558,-0.346420948,-0.394150007,-0.466936194,-0.334912892,-0.346142216,-0.385246143,-0.468454493,-0.436801208,-0.465384252,-0.389981502,-0.396280426,-0.38170175,-0.394033639,-0.43868102,-0.466636769,-0.378215011,-0.390138578,-0.385225564,-0.468589151,-0.429515068,-0.466499907,-0.382084396,-0.388513802,-0.381688007,-0.386084921,-0.431631615,-0.467829383,-0.386084921,-0.382207874,-0.385325613
842.6,0,-0.600242835,-0.605464956,-0.639981385,-0.540147142,-0.547773589,-0.541769022,-0.5594731,-0.598177604,-0.625163544,-0.537074633,-0.544133997,-0.548705191,-0.600721026,-0.602485286,-0.63230848,-0.54970636,-0.556293083,-0.552047061,-0.560734117,-0.595910795,-0.620530558,-0.543671688,-0.550966261,-0.554465363,-0.434054136,-0.424510584,-0.462692727,-0.346975105,-0.35319133,-0.340363599,-0.345029,-0.392837235,-0.465723159,-0.333265983,-0.344468337,-0.383572805,-0.467105678,-0.435351682,-0.463952875,-0.388680756,-0.395030492,-0.380429116,-0.392717011,-0.437438905,-0.465426285,-0.376710849,-0.388585386,-0.38356171,-0.467214231,-0.428048353,-0.465065201,-0.380778219,-0.387259226,-0.380412905,-0.384732576,-0.430383547,-0.466616372,-0.384732576,-0.380640453,-0.383657955
842.7,0,-0.599075587,-0.604248184,-0.638817799,-0.539040592,-0.546714387,-0.540711273,-0.558367948,-0.597146237,-0.624179318,-0.535751776,-0.542742442,-0.54721334,-0.599602282,-0.601309749,-0.631164358,-0.54866143,-0.555283416,-0.551034614,-0.55965356,-0.594920787,-0.619580979,-0.542435714,-0.54966887,-0.553077356,-0.432604205,-0.422935819,-0.461134432,-0.345570313,-0.35184036,-0.338972171,-0.343637658,-0.391554481,-0.464519806,-0.331633177,-0.342761472,-0.381911913,-0.465728703,-0.433907515,-0.46251338,-0.387378752,-0.39376953,-0.37913257,-0.391386771,-0.436185442,-0.464212463,-0.37520969,-0.387021454,-0.381886292,-0.465842289,-0.426588787,-0.463617354,-0.379455344,-0.385970552,-0.379117449,-0.383382342,-0.429131219,-0.465412453,-0.383382342,-0.379062917,-0.381981856
842.8,0,-0.597884343,-0.603020399,-0.63764561,-0.537930131,-0.545650434,-0.539648569,-0.557241745,-0.596096288,-0.623189252,-0.534432844,-0.541339449,-0.545721488,-0.598492842,-0.600125602,-0.629999403,-0.547595561,-0.554250562,-0.550020853,-0.558579313,-0.59391787,-0.61862353,-0.541183871,-0.548355045,-0.551673729,-0.431140826,-0.42134519,-0.459555992,-0.344155643,-0.350467478,-0.337567232,-0.342207501,-0.39024013,-0.463281863,-0.329969867,-0.341059273,-0.380232073,-0.464356304,-0.43246827,-0.461047785,-0.386072621,-0.392513807,-0.377848282,-0.390043552,-0.434946507,-0.462986358,-0.373681877,-0.385456528,-0.38020492,-0.46447123,-0.425123999,-0.462171301,-0.378137263,-0.38469998,-0.377839664,-0.38203939,-0.427857289,-0.464187981,-0.38203939,-0.377465777,-0.380292817
842.9,0,-0.596707404,-0.60180129,-0.6364714,-0.536823705,-0.5445784,-0.538602874,-0.556110725,-0.595066471,-0.622198855,-0.533113468,-0.539938871,-0.544221781,-0.597381555,-0.598939619,-0.628854736,-0.546559385,-0.553235162,-0.549010573,-0.557513121,-0.592921066,-0.617668673,-0.539943303,-0.54704459,-0.550266442,-0.429679174,-0.419756019,-0.45799837,-0.342756128,-0.349108663,-0.336176113,-0.340801536,-0.388947965,-0.462074958,-0.328326871,-0.339341705,-0.378554277,-0.462962924,-0.43099893,-0.459595354,-0.384779005,-0.391260775,-0.376570913,-0.388706181,-0.433696656,-0.461774537,-0.372181175,-0.383905466,-0.37854989,-0.463101266,-0.423647706,-0.460714364,-0.376816744,-0.383422254,-0.376549985,-0.380679828,-0.426614982,-0.462971735,-0.380679828,-0.375891885,-0.378618942
843,0,-0.595534105,-0.600552022,-0.635285361,-0.53571306,-0.543505651,-0.537538999,-0.555000523,-0.594023892,-0.62121085,-0.531783898,-0.538547719,-0.5427284,-0.596255964,-0.597751742,-0.627688821,-0.545488383,-0.552206452,-0.547990728,-0.556435531,-0.59191688,-0.616708882,-0.538686581,-0.545722845,-0.548873926,-0.428210903,-0.418161355,-0.456428514,-0.341349557,-0.347741879,-0.334777125,-0.339403363,-0.387644261,-0.460852705,-0.326671361,-0.337638691,-0.376884033,-0.461595586,-0.429545607,-0.458132996,-0.383463369,-0.389997681,-0.375279174,-0.387365148,-0.43244596,-0.460548671,-0.370652084,-0.382344733,-0.376862226,-0.461704382,-0.422173325,-0.459259814,-0.375489628,-0.382146126,-0.375258283,-0.37932823,-0.425342116,-0.461753108,-0.37932823,-0.374308886,-0.376939504
843.1,0,-0.594359379,-0.599317661,-0.634107161,-0.534599782,-0.542432959,-0.53646464,-0.553869985,-0.592974527,-0.620217963,-0.530472119,-0.537137512,-0.541224422,-0.59514158,-0.596544787,-0.626532499,-0.54444033,-0.551181767,-0.546965057,-0.555366409,-0.590912157,-0.615744452,-0.537449895,-0.544410755,-0.547471615,-0.426723415,-0.416555686,-0.454847464,-0.339952093,-0.346388117,-0.333384202,-0.338001649,-0.38633236,-0.459627479,-0.325021605,-0.335921148,-0.37520345,-0.460194301,-0.428092935,-0.456675793,-0.382150534,-0.388720875,-0.373975009,-0.386021833,-0.431194336,-0.45932777,-0.369126303,-0.380767025,-0.375183431,-0.460317216,-0.42069968,-0.457802213,-0.374168754,-0.380868122,-0.373963746,-0.377965804,-0.424082751,-0.460534333,-0.377965804,-0.372717614,-0.375256471
843.2,0,-0.593163986,-0.598100824,-0.632932318,-0.533479284,-0.541355611,-0.535401756,-0.552736766,-0.591948093,-0.619231335,-0.529144529,-0.535725846,-0.539726339,-0.594023367,-0.595357837,-0.62535607,-0.543374303,-0.55015903,-0.545932083,-0.554285163,-0.589911919,-0.614783974,-0.536200852,-0.543084833,-0.546059913,-0.425254263,-0.414970287,-0.453267794,-0.338530786,-0.345007038,-0.33197568,-0.336577196,-0.385026573,-0.458397839,-0.323363572,-0.334214976,-0.373515711,-0.458803704,-0.426623334,-0.455216169,-0.380844474,-0.387462813,-0.372677898,-0.384684934,-0.429948307,-0.458101753,-0.367614022,-0.379196868,-0.37350385,-0.45893091,-0.419214212,-0.456329532,-0.372848757,-0.379594434,-0.372661793,-0.376616211,-0.422811054,-0.459304279,-0.376616211,-0.371115255,-0.373567339
843.3,0,-0.59197697,-0.596831629,-0.631737668,-0.532357772,-0.540281774,-0.534334435,-0.551606133,-0.590892969,-0.618221031,-0.5278074,-0.53432081,-0.538215652,-0.592888561,-0.594147869,-0.624183676,-0.54231084,-0.549127958,-0.544906864,-0.553202574,-0.588905645,-0.613813124,-0.534939852,-0.541759721,-0.544635314,-0.423788934,-0.413350657,-0.451673427,-0.337108863,-0.343626876,-0.330558982,-0.33515447,-0.383707052,-0.457167451,-0.321699522,-0.332489071,-0.371819573,-0.457402916,-0.425170305,-0.453725296,-0.379521856,-0.386182064,-0.371363047,-0.383322795,-0.428679907,-0.456858135,-0.366086156,-0.377611079,-0.371801228,-0.457537297,-0.417715946,-0.454857647,-0.37150775,-0.378300237,-0.371358162,-0.375242073,-0.421536571,-0.458083921,-0.375242073,-0.369510221,-0.371874334
843.4,0,-0.590779888,-0.595591313,-0.63053175,-0.531235252,-0.539201304,-0.533249336,-0.550469944,-0.589837596,-0.617225409,-0.526472218,-0.532902987,-0.536705503,-0.59177038,-0.59294817,-0.622999671,-0.54124093,-0.548085175,-0.543869316,-0.552111527,-0.587889967,-0.612837949,-0.533681774,-0.540427065,-0.543228423,-0.422280363,-0.41171916,-0.450073169,-0.33567972,-0.342252171,-0.329142647,-0.333730641,-0.382394785,-0.45593146,-0.320028979,-0.33075479,-0.370126609,-0.456007587,-0.423676748,-0.452253589,-0.378195441,-0.384904974,-0.370061244,-0.381958808,-0.427410803,-0.455624636,-0.364550607,-0.376035279,-0.370105919,-0.456125697,-0.416219449,-0.453390611,-0.370168344,-0.377015371,-0.37005509,-0.37386919,-0.420258008,-0.456845529,-0.37386919,-0.36791711,-0.370170772
