Wavelength (nm),N2 Baseline,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCM,0.05P DCM,0.10P DCM,0.20P DCM,0.30P DCM,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P DCP,0.05P DCP,0.10P DCP,0.20P DCP,0.30P DCP,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P EtOH,0.05P EtOH,0.10P EtOH,0.20P EtOH,0.30P EtOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P MeOH,0.05P MeOH,0.10P MeOH,0.20P MeOH,0.30P MeOH,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water,0.02P Water,0.05P Water,0.10P Water,0.20P Water,0.30P Water
681.792,0,-7.595534931,-8.047708659,-6.544740425,-7.472581645,-7.370401341,4.590392527,11.0068583,20.79003696,26.29530857,30.19238401,-3.619281931,-1.855267789,-1.887635597,-2.447186319,-1.543019215,3.349435725,8.221476107,6.924028447,8.529549301,7.622640239,-12.28247587,-16.18586511,-11.17797045,12.86058054,36.54803192,7.117760927,14.49138553,18.63277008,27.09993698,30.70173509,-12.12655726,-13.81155756,-16.32395502,-15.76484902,-13.08978243,10.72021135,14.05604487,17.27217115,21.30440031,23.8135371,1.537867694,2.523697259,5.17810001,3.568546469,1.499929182,2.580803519,4.308804443,4.22072953,4.754954414,4.87806678
682.133,0,-11.24648133,-10.10014265,-6.918352374,-8.365476214,-8.091160855,4.182960391,13.73819037,20.62275353,26.89532144,29.15258476,-4.771808072,-4.510529895,-3.248721358,-3.557493772,-4.871947773,5.083350824,8.454679462,7.67367279,10.36465335,8.438831088,-15.7529698,-16.06499401,-14.98398496,5.224443002,26.81935972,8.416518962,14.64932257,18.63204011,27.29167148,30.06454553,-11.44024236,-13.44948251,-15.69950101,-17.02484651,-15.40316078,7.788755525,13.05842087,17.24621476,21.55323556,24.67423084,1.231707826,1.772102011,3.74042047,0.051179947,-0.378258031,0.817733058,1.25175468,2.676033517,2.789712722,3.260600674
682.475,0,-15.12273027,-7.966332872,-6.920139845,-6.615437656,-7.673060978,3.909977455,14.66587108,21.76291569,27.318127,31.05499564,-6.045386672,-4.795999352,-4.954765908,-5.272854935,-5.799826061,1.13069731,5.825118089,5.937470292,8.142461745,7.221210013,-15.06930427,-14.8795895,-15.65119988,0.218734676,19.01906778,6.565705037,13.63938755,19.70423866,26.13140709,30.07016247,-11.18116654,-13.50647275,-15.45492409,-16.30036677,-16.50137135,7.485245338,13.85005433,16.98756197,21.27793587,26.17498119,0.435320223,0.862744069,3.127881759,1.337419827,-0.409121876,3.030748118,3.160798693,2.846292999,3.934153375,3.794881692
682.816,0,-17.4572773,-13.94522041,-6.545673616,-7.357442772,-7.612472261,5.199747452,13.13758893,19.48494121,26.73311475,32.8282777,-4.943496218,-2.845480242,-2.853172825,-3.110830834,-4.278257496,1.023017747,4.873064546,5.977153234,7.052227058,7.499915424,-15.8221654,-12.95919273,-17.13412332,-5.856408322,12.9968932,8.644502724,13.4344613,19.27132334,26.92460636,32.26377763,-7.391025972,-9.610288906,-11.96890492,-14.3206356,-15.75512006,6.565273057,14.45546191,15.6255607,22.35997263,26.14488335,0.687902199,3.11784693,4.70150691,2.49194147,3.667803349,2.305560663,3.947737621,3.414281053,2.087049856,3.232873354
683.157,0,-17.70151166,-15.9016588,-6.464253497,-5.948615,-6.909255827,5.798393501,12.69477683,22.18156158,26.70378417,33.57880286,-4.127766247,-3.938464603,-3.35882737,-4.095935822,-4.600723616,6.83459272,8.491995249,9.189165743,9.759493881,9.576805167,-15.57680854,-11.83076472,-15.60046443,-9.858255146,4.73459885,7.727796257,14.66269002,20.14738542,26.47011385,29.7943197,-5.602742255,-9.405152638,-11.3728488,-12.89545197,-11.8124729,9.921843267,14.73343101,18.47203686,25.05275068,29.32971024,1.52606231,2.519346029,4.399713352,1.80411735,1.501127634,1.913818172,1.995258666,1.406319528,2.443281677,1.492941991
683.498,0,-15.0751526,-16.80608279,-7.165538289,-6.059252563,-5.173903953,5.590742371,13.21523314,23.15431693,30.0798063,32.97898942,-4.020555597,-2.181451887,-2.359424293,-2.690969425,-5.671406979,5.552811747,7.588897809,6.865708262,10.67037494,9.927607948,-13.84754738,-10.11133475,-14.67645759,-10.51301078,0.386853046,9.871434041,17.37086354,23.5449654,30.0614949,33.73198357,-5.598606128,-8.301871839,-10.18077152,-12.52911771,-13.26118817,12.1802172,15.12126969,19.86343524,26.518101,30.58681774,-0.072138974,1.08815923,-0.029742634,2.9352558,-0.70295193,2.675729289,2.45071199,1.528707251,1.973554619,1.98403079
683.839,0,-14.69681807,-17.8418116,-6.986089765,-5.505428503,-4.174480706,5.229160171,14.02337107,25.23597102,32.69555845,34.29339161,-1.463820918,-0.867853664,-2.055074511,-2.915096037,-3.712517026,5.953754997,8.314822871,8.239085738,10.25541684,10.31482741,-10.85836597,-9.234777992,-11.48105268,-11.78282457,-2.270463821,9.549260503,16.89900469,22.14674273,29.73740563,34.36567489,-4.289000614,-9.232594208,-10.55130259,-12.17409866,-12.21471024,12.36977155,14.62673427,19.1827648,27.33963497,31.25629697,1.86480674,1.505577803,2.411853684,3.004692428,2.503179125,3.280543882,2.913235593,1.430578183,1.804151124,2.291933502
684.18,0,-11.46678997,-19.03970363,-8.144222978,-5.754921709,-4.862276076,5.795684872,11.78185546,24.47112257,30.90207843,34.31231119,0.244924455,-0.698154934,-0.978233539,-1.230261388,-3.040555485,2.893757285,5.454381943,6.492073152,6.92222844,8.232582337,-4.738927293,-7.095824505,-8.508503774,-10.48691532,-5.301798066,8.856390267,17.01639229,22.57251766,29.87574503,35.08935467,-2.404243937,-7.783409512,-10.18621394,-9.348343133,-11.71518793,11.97902426,15.58689579,21.74203969,26.70626774,31.11684969,2.319137275,2.37556445,1.969370844,3.190467617,2.748875978,1.489106871,0.572441269,-1.088777769,-0.009183919,1.193702317
684.521,0,-7.055180813,-17.56899674,-8.51677266,-5.725647435,-4.864418824,8.573326601,15.27643977,26.77563071,32.97558717,36.79160117,3.01182517,1.429765759,1.737481995,2.050607842,0.907453993,5.201897894,5.186548358,8.106880612,6.816755447,7.941258456,-1.775316273,-6.116241597,-6.930701848,-10.52529687,-7.132183953,10.25021035,18.12589972,23.53645643,31.51150504,36.91371029,-2.90675748,-7.479897025,-8.702942085,-10.26659278,-10.44547095,11.03608598,17.52295321,22.18717158,26.43376716,30.43844753,0.969141207,2.373274448,1.79843232,2.000928389,3.38113557,1.927157058,2.120396371,0.623233932,0.605898292,3.140439554
684.862,0,-7.208461784,-16.82727402,-10.07316684,-7.187195614,-6.10648237,6.447080168,13.2295332,23.71625031,30.93021447,35.02112297,4.355135449,3.915523617,3.587610988,3.814723849,4.064190684,6.728377764,7.695718716,9.461307559,11.35818132,9.84270787,2.138795253,-6.683157465,-5.265212881,-9.149934173,-9.082267644,9.65101932,17.5010304,23.79956339,30.11650219,36.4316004,0.686709388,-5.535830669,-7.561816376,-10.20651224,-11.51476354,11.21584743,16.46720119,18.90685906,24.91494301,30.55102388,0.567416014,2.075709498,2.029064755,1.816701236,2.960799638,0.637080869,0.916855268,-2.050639096,-1.325721264,1.60055352
685.203,0,-3.385620301,-11.69157597,-7.377090097,-6.351423017,-4.433509024,5.467617874,18.53292973,27.36979629,34.81507397,38.24587734,5.212008298,6.657557486,6.793081099,7.187286306,7.51070957,6.14818105,10.06599953,10.99434763,11.57341555,9.749396877,4.098992598,-7.468961902,-7.023971656,-8.095535761,-10.14309021,9.164734996,15.78076439,21.52081788,30.99264271,36.78305573,-1.530131454,-5.732546363,-9.22053383,-11.72061935,-12.42073965,10.37288206,14.41905447,22.39271107,27.5331492,32.34571342,0.82273154,1.5485085,2.533565227,1.753166387,0.974519768,2.693902743,0.534759744,1.281748653,0.900169278,1.730064715
685.544,0,1.633281467,-10.31810704,-7.281593084,-6.391226757,-6.211372813,6.215444791,17.82814765,26.82047999,36.43857296,40.58666725,7.288155672,7.328391628,7.634003505,8.097036695,6.801350414,6.043804881,7.494002632,9.214130132,10.60054287,9.843288643,8.539483857,-6.278393614,-5.491995235,-6.640408813,-9.252717256,9.184993177,18.68667476,24.96842209,33.82955514,40.60429871,-0.585482284,-3.964624521,-7.340383417,-10.64897621,-12.24246088,9.78956135,15.07679354,23.59248446,28.72179157,32.22506338,0.808352153,2.997370542,3.318757388,3.208635244,-0.425865641,2.29769091,1.615801969,0.965969371,3.291031749,4.873781379
685.885,0,7.174965879,-3.683417579,-4.382060878,-4.957847605,-4.233239348,6.995204572,16.46898291,28.14184431,37.61905389,41.46000621,9.476340826,9.736403067,9.608435542,10.34288442,11.82526109,6.525862026,8.131549773,8.577167234,9.6252376,10.81965453,11.99620718,-4.681405062,-4.891878589,-3.648064371,-9.040293201,9.593355395,19.04285486,26.41844003,34.66492642,42.17214446,-1.420936365,-4.188461629,-6.635879781,-10.87845219,-12.12396593,12.05900098,18.4311281,23.39467698,31.51572619,34.82226845,0.545695209,2.505180478,5.011700497,3.058497026,0.191051204,3.627940984,2.368196242,2.036076225,3.083761167,4.361445073
686.226,0,16.92169244,6.407647964,0.627593957,-2.240559467,-2.824268638,5.570889273,17.11081411,27.54242939,36.94488004,40.2328861,9.74536588,10.17555763,10.17997814,12.39661142,13.10662999,7.485987064,8.658107756,10.91378095,11.1621522,14.47373233,10.62837748,-6.433197245,-5.903860847,-6.073319225,-8.686050869,11.41653173,19.15276302,25.95152328,36.42915736,45.78104158,-2.067783453,-3.108074733,-4.70897974,-9.840777429,-11.25853139,11.06512287,15.10648938,21.86992987,31.24099545,36.66475791,1.975099891,4.561719613,7.395312395,6.715841449,4.809582238,4.591910448,1.857429179,2.26527281,2.759764962,4.534349702
686.567,0,21.61416685,13.32793489,3.182017599,-0.725684666,-1.042251358,4.401658841,15.97757558,27.39050853,34.11111406,40.17939535,10.30613376,11.48802909,11.85211825,12.69370365,13.41985142,6.522598779,7.369456443,10.55308698,12.27105194,12.92387568,11.03998428,-3.896578438,-7.065745683,-4.404979367,-8.985472451,9.329838067,19.71584456,24.95375589,37.07242013,42.43602423,-1.282693554,-1.773367553,-2.592547899,-7.558451196,-9.329673436,11.69625229,17.61258192,23.73146337,32.65332508,37.29585611,0.711707546,2.870825332,7.263929649,9.768120434,5.457247635,3.878378754,1.488360264,0.554197664,2.668759933,4.258846137
686.907,0,24.65192734,17.15732197,5.56564777,0.650974215,1.035724345,7.077584949,15.19811118,27.45227099,35.32872626,42.96522207,11.35933155,11.91319297,11.77055599,12.00381368,13.70339194,6.949215469,8.066197648,10.92767461,11.58882605,12.82030031,11.43353416,-1.13173571,-6.733875229,-4.655837933,-8.157356683,11.7862431,20.96914501,28.76173368,38.88780813,45.616428,0.389305206,0.336051209,-2.428245444,-5.254128725,-7.770011196,9.87194379,17.78543515,21.95446642,29.36258918,35.99270976,2.168883496,3.365905521,9.03748033,13.81302712,12.28328603,3.173555904,3.9383788,4.777491314,3.700628276,4.830131267
687.248,0,25.7819611,25.39413089,8.172401835,3.829858322,1.959764602,8.601442464,18.02596436,30.41284259,37.85186357,45.43941185,8.731398438,8.914356246,9.683795662,10.48914176,13.23573393,6.048715546,8.104444095,10.80857844,11.76791589,10.95469537,9.586141662,0.276041503,-7.522320685,-6.703081472,-7.313906416,9.664393566,20.41236013,27.94228596,36.24819246,43.14239094,-2.240727519,-1.154166739,-2.7605603,-5.190186537,-8.777602381,9.807009103,20.17438473,24.64216544,33.29889216,39.30407142,1.49748612,6.514161361,11.31446831,17.86488527,14.76362403,4.171221001,3.611168445,4.82688445,3.93671129,3.787171194
687.588,0,22.15968714,26.09378669,9.560015337,4.506821603,4.801014764,6.979523588,16.10550172,28.28825361,36.18848411,44.95994037,9.342434564,8.247538192,9.355479905,10.79000014,11.94144316,6.665606041,10.38460839,10.46969069,11.79609202,11.3304619,11.21923423,3.135560394,-3.994004297,-6.39386808,-6.146593826,13.81372428,22.7030394,29.62720169,41.54117569,49.93005877,0.73432257,-0.757472548,-0.698024256,-3.531744141,-5.264329245,12.01739656,19.05474086,25.60705174,31.98792496,38.72955328,1.802675987,7.925994389,13.43629695,20.90203401,20.29060777,4.60960258,3.986208005,6.529224977,5.930467749,6.387427
687.929,0,24.04511071,30.46893069,12.40828076,7.305169403,8.034347139,9.488006986,20.16335612,35.05515503,41.74129988,51.63201992,7.795416148,6.090016029,6.9785408,7.808769407,10.36293784,5.41833654,8.338906594,9.707499983,11.27416596,10.47371487,9.907542304,6.266994405,-1.639560878,-5.527045594,-3.703446136,11.2072463,19.09420513,27.56938124,41.25030107,47.12370183,0.887818231,0.470875591,1.568097145,0.540101861,-4.044292984,9.957891336,19.79326921,25.14569581,33.42107158,37.76612907,3.302614549,11.45815235,19.01725557,26.23832005,27.04546897,4.693353279,3.835745603,7.242708285,7.253835725,7.266720129
688.27,0,21.62023788,29.28848068,13.86859906,9.776111994,8.748397132,8.649833648,20.29053214,30.70513387,41.66345747,50.91939501,5.529864759,3.606308493,3.315053222,4.579031064,7.03566914,5.859637193,8.7549751,11.41398828,11.78647573,13.90659813,9.3838018,10.07321633,0.679625407,-4.856807321,-3.338716471,11.65372427,21.9285905,30.11371507,39.97841,48.4463326,3.72072567,2.46766384,4.225295648,2.740808449,0.920558121,12.33407222,19.31415604,24.76314999,35.10994553,42.21394963,3.122152665,12.01007485,21.36151282,30.48840942,35.60108609,3.601928625,3.736879966,5.282755391,5.027687636,6.393642029
688.61,0,15.99261433,29.56836273,14.84879305,10.79356819,10.34429927,7.331105023,19.12005376,30.95643315,40.61945231,48.63316016,5.663571095,3.903213292,2.880644754,5.499957981,7.618519963,5.904884658,9.468893511,10.2090483,8.010025403,11.72779909,8.766634949,11.67153246,4.206024793,-4.541561059,-1.748303311,12.19005734,21.8881255,31.16371982,40.64141338,50.09690695,5.533709653,4.751581724,4.989312594,4.580372834,3.365160412,13.34353946,21.02879453,24.06719793,37.4747965,41.51321487,0.566152146,9.039193271,18.7249392,27.88840358,33.62867235,3.080817467,5.419480238,6.136381627,5.150168986,6.226123363
688.95,0,14.71384355,27.80655775,14.74888462,12.02347519,10.95701412,8.32470803,20.73352262,33.9794285,44.13875584,50.08649686,2.389526228,1.743228838,2.726336631,2.924692175,5.200726849,6.092507926,6.609525554,7.740299735,8.955832916,12.32873408,8.829555679,14.62778001,6.461438559,-3.304076391,-2.960695937,11.19522508,20.97941051,29.67769581,41.53653322,49.75903692,9.947863374,7.142110141,8.309914078,8.761753534,8.372881369,13.49720973,20.2569386,26.03741028,36.57796352,41.845222,1.692888385,9.971461535,21.13072608,33.92144253,39.99461735,4.281225418,4.299418514,3.5036005,3.62432469,5.133485347
689.291,0,12.02770458,28.26221808,15.91312506,14.54650529,12.89493137,6.763497962,17.17299061,29.64434186,41.85673921,47.80193311,4.012280387,2.875376031,4.258408321,4.304099109,7.039424925,7.350114143,6.818001544,7.160533716,10.54100398,12.3338991,9.082154151,16.22833813,12.78767393,1.025173289,-2.067802348,13.57568384,23.76888101,31.20440462,42.33259442,51.73283568,13.86471165,8.723231208,11.12769391,9.436866025,9.542354204,13.58416766,20.75273121,29.17011195,37.14496005,42.86062263,2.506195525,10.88127803,23.66278848,36.99972727,46.74362647,3.322780848,3.197328246,2.290652068,2.291267032,4.087356477
689.631,0,9.067030945,24.43057229,14.95548531,13.69734292,13.89617367,9.392462077,20.1166068,32.02417528,45.08276738,51.67827146,2.743534885,1.811912869,1.527574435,2.984010916,2.871848378,7.751164511,10.20129933,11.32405193,14.01220579,12.88945318,10.65862733,19.99401012,17.49832915,6.636428631,0.280518354,10.57584887,18.75052808,27.73510764,40.59040846,48.28899263,18.37193037,16.18481276,15.8345826,15.93213249,15.67424389,12.79601329,21.43234155,27.55322223,37.11282656,44.13314213,2.648655957,9.114101337,22.58526409,38.8735773,52.08502714,4.94047082,5.407571867,4.260234981,3.273034006,5.44653493
689.971,0,8.52575508,24.0251223,16.38349875,15.06466351,15.85051799,7.529950848,19.50581367,31.70430676,47.27350397,51.67575961,4.44523533,2.211251313,3.480698839,3.794454995,5.546115318,8.209341396,10.54033409,11.18052763,14.22999445,11.20516907,13.60162342,23.0763975,22.89918401,11.57957468,5.097878969,12.74500548,22.70942631,30.68777601,45.94709651,54.11839706,24.70663825,21.38705355,19.09040556,18.80344714,17.46379784,11.2237802,22.01029521,26.94127872,38.87892957,44.30291085,2.650624838,8.327499812,20.72544363,37.6598498,53.96061652,4.102941523,4.460293898,3.867310856,4.403986629,5.606780172
690.311,0,10.58671053,23.04582136,15.4292274,16.55185537,15.31105801,6.945107901,20.22769524,33.08746256,46.67261513,52.97639343,5.922893524,3.213351537,6.50182624,5.354590842,5.799922443,8.185986563,10.89328699,11.30896565,12.2252461,10.73417403,18.55149889,27.77482927,27.13837876,17.29882033,10.45815224,16.16626888,28.24709197,35.42301614,49.36946444,59.64835594,26.59405713,24.53054237,22.7502922,22.2078345,21.82968222,12.53583553,25.35863929,29.48446993,39.76525773,47.19254791,1.398093437,6.96672946,17.61435029,33.82427973,47.43163832,2.859872756,4.154144505,2.130704908,3.858385218,7.291300452
690.652,0,12.94929391,23.27767208,15.3111699,14.7911886,14.04072096,6.672652806,19.63780602,35.04877343,48.44318964,52.7669629,7.954019498,6.777904089,7.992867045,7.726210811,7.077613214,10.51205341,11.52054004,13.38990158,14.03295749,17.0558171,21.16629873,27.7352351,31.37305343,23.24714064,16.60526249,14.47892851,26.32393222,35.8271663,45.76932126,56.32437616,33.69094102,32.27602758,28.60302014,28.32599345,27.50772387,11.28180269,23.77654678,28.79231093,38.38108131,43.25018012,2.663703378,7.045765843,18.48732283,33.27721385,53.02852029,1.752354959,4.231003664,1.797700736,2.278089996,3.444137857
690.992,0,11.51528136,22.35007583,15.18318555,14.88253697,14.44137823,7.994270705,21.45793342,37.13485374,49.25485166,55.36339551,9.383496644,7.81157694,10.2307385,9.640108759,9.895222567,9.460791909,12.55599921,14.43965732,15.47802652,14.99165372,25.48599937,31.61325042,39.15178952,29.77155591,23.17699171,14.89009139,25.78426097,35.50869768,47.1570228,59.37469656,38.04179627,36.00304159,34.32768662,29.51028381,30.22440481,15.7062457,27.33463078,33.12263338,38.96021243,50.06371657,1.796128276,4.640051147,15.18245937,27.52644452,43.86404186,1.246800405,5.394211374,1.366209955,3.662409583,3.604085405
691.332,0,15.89348443,23.48853428,17.30248967,15.59498459,17.05443274,7.240305329,21.22093721,35.88435217,52.24139394,57.08591572,8.645075364,9.179249413,9.81008664,11.49184383,10.37116497,9.981039416,13.28492595,12.81683048,15.33536653,15.17977137,35.13895022,37.61249008,46.97227402,41.99222237,31.63277908,15.36175043,27.82591831,38.8225561,51.79384308,63.52260627,39.96872045,42.35513577,39.50793519,35.86951586,35.50828263,13.22782984,23.44707543,29.3782844,39.96461234,44.98418227,1.853743391,6.036668404,13.26106652,25.82141132,42.01791744,4.577565295,7.115602826,3.850149528,6.685527835,5.379064103
691.672,0,23.3125281,31.6756467,17.88783474,18.21894876,19.61781705,7.750057236,23.26197012,38.91218659,50.14488167,60.79734779,12.20021632,13.5812228,11.66742904,13.02204865,13.35402213,8.017771214,11.58102271,13.89792628,15.75843948,16.96550366,39.68314378,35.80727551,48.12182803,45.5385766,35.63870004,14.89240979,28.36809546,39.05246878,51.05502566,64.18941048,45.70498067,48.14312543,47.14607143,41.44772205,38.22733307,15.71329542,23.44922643,29.74358508,44.70426556,50.05271085,0.638958905,3.03640759,5.935652763,15.91685112,30.03408129,4.302436117,4.402085155,4.68938163,5.157881605,7.850519227
692.012,0,27.19808479,34.4945973,16.99652588,18.4093335,21.78797249,8.755657075,22.1657028,38.10088349,50.83810386,59.32694426,12.97851088,14.47886277,14.76017194,16.11492971,17.66039506,8.847150921,10.46309224,9.546348187,11.94770141,13.59009777,50.36357347,45.32503197,53.80253137,58.57900975,51.05551875,16.9577829,29.62813777,39.78446902,51.70341445,64.14883473,44.67083613,49.3017656,48.81923105,44.15047634,41.47942057,14.36964153,22.22581744,31.26612356,44.76217896,51.85832822,0.309659406,1.394063355,3.549059579,6.666269527,24.89986475,4.493507433,5.585709591,3.988527081,5.693635119,5.696570442
